D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],x'_2/x'_1 [mrad/mrad],y'_2/y'_1 [mrad/mrad],x_2/x_1 [mm/mm],y_2/y_1 [mm/mm],x_2 of initial x angle [mm],y_2 of initial y angle [mm]
37.0,3.8387,20.4329,,2.0,550000000.0,1.19040525556e-11,9.1,8.0,-0.69372,-0.27174,-1.4415,-3.68,-3.3327e-06,-8.9284e-07
37.0,4.1983,28.307,,2.0,600000000.0,1.1807968657e-10,9.1,8.0,-0.87843,-0.26163,-1.1384,-3.8224,5.5159e-06,-9.3624e-06
37.0,4.2133,40.7663,,2.0,650000000.0,1.509030125e-11,9.1,8.1,-1.22018,-0.24772,-0.81955,-4.0369,3.7378e-06,-1.0579e-06
37.0,4.467,54.4393,,2.0,700000000.0,0.01613860297424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,6.2633,53.1227,,2.0,750000000.0,0.094291484904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,8.1908,51.9123,,2.0,800000000.0,0.214307658461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,10.2834,50.5691,,2.0,850000000.0,0.360586338241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,12.4726,49.5171,,2.0,900000000.0,0.523950828404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,14.758,48.4115,,2.0,950000000.0,0.6988459487210003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,17.2154,47.2733,,2.0,1000000000.0,0.8817664716039999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.501,4.8062,,2.0,200000000.0,111.4535773264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.5002,4.8058,,2.0,250000000.0,26.2729045256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.5002,4.8058,,2.0,300000000.0,5.998878410000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.5001,4.8058,,2.0,350000000.0,0.8770506193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.5477,4.8001,,2.0,400000000.0,0.0024481460944399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,3.0573,8.6745,,2.0,450000000.0,3.195377354e-19,9.0,7.6,-0.45173,-0.30775,-2.21369,-3.2495,3.8785e-10,-4.1123e-10
38.0,3.3785,13.9826,,2.0,500000000.0,2.703405416e-13,8.9,7.7,-0.56336,-0.29142,-1.7751,-3.4317,4.9946e-07,1.445e-07
38.0,3.7674,20.1913,,2.0,550000000.0,2.190355472e-23,8.9,7.8,-0.69872,-0.27943,-1.4312,-3.5788,4.2896e-12,-1.8716e-12
38.0,4.0851,28.1616,,2.0,600000000.0,2.8116714896000003e-10,8.9,7.8,-0.88785,-0.26821,-1.1263,-3.7282,-1.6364e-06,1.6688e-05
38.0,4.0327,41.0018,,2.0,650000000.0,2.0837242501e-16,8.9,7.9,-1.24587,-0.25284,-0.80265,-3.9551,-5.3951e-09,-1.3389e-08
38.0,4.3641,53.7428,,2.0,700000000.0,0.01819660113316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,6.157,52.4688,,2.0,750000000.0,0.098070987601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,8.112,51.1434,,2.0,800000000.0,0.218288337269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,10.2034,49.8592,,2.0,850000000.0,0.3635517070249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,12.4291,48.6099,,2.0,900000000.0,0.5249758589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,14.7929,47.5204,,2.0,950000000.0,0.6971936420159999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,17.255,46.4223,,2.0,1000000000.0,0.8769232524489999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.5001,4.8058,,2.0,200000000.0,21.1010166676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.5003,4.8059,,2.0,250000000.0,3.1572966500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.5001,4.8057,,2.0,300000000.0,0.128193076961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.7338,8.6088,,2.0,350000000.0,1.61371655316e-27,23.5,19.0,-0.3296,-0.11533,-3.0339,-8.67099,2.2146e-15,-4.011e-14
13.0,3.9827,12.3077,,2.0,400000000.0,1.9502081179599995e-15,23.1,19.2,-0.39507,-0.11831,-2.5312,-8.4524,-1.5486e-09,4.4134e-08
13.0,5.2709,16.4364,,2.0,450000000.0,3.568997105e-11,22.6,19.4,-0.47242,-0.12169,-2.11669,-8.2177,2.1832e-06,-5.5609e-06
13.0,6.572,21.1101,,2.0,500000000.0,9.5079533125e-12,19.7,19.5,-0.5657,-0.12523,-1.7677,-7.9856,-3.0645e-06,-3.4175e-07
13.0,7.8553,26.5352,,2.0,550000000.0,1.9145764004e-10,17.2,19.7,-0.68174,-0.12868,-1.4668,-7.7714,-1.3088e-05,-4.4902e-06
13.0,9.0791,33.1107,,2.0,600000000.0,4.3606302675999997e-10,14.9,19.8,-0.83396,-0.13174,-1.1991,-7.5909,-1.9886e-05,-6.3726e-06
13.0,10.1609,41.8182,,2.0,650000000.0,5.722159013e-13,12.8,19.9,-1.05629,-0.13383,-0.94671,-7.4723,-3.1087e-07,6.8962e-07
13.0,10.7346,57.8427,,2.0,700000000.0,5.529967505e-11,10.2,20.0,-1.53757,-0.13239,-0.65037,-7.5537,1.9841e-06,-7.1668e-06
13.0,12.4868,59.9984,,2.0,750000000.0,0.045751550884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,14.7428,59.9982,,2.0,800000000.0,0.1776862864672899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,16.1863,59.9938,,2.0,850000000.0,0.3631279419089999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,17.9032,59.9953,,2.0,900000000.0,0.5917855652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,19.5435,59.9959,,2.0,950000000.0,0.8474659301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,22.4405,59.9906,,2.0,1000000000.0,1.1330574581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.5001,4.8058,,2.0,200000000.0,26.5722206536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.5003,4.8059,,2.0,250000000.0,4.3887942484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.5001,4.8057,,2.0,300000000.0,0.29430712365025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.5001,7.9399,,2.0,350000000.0,0.000309103625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,3.5999,11.7659,,2.0,400000000.0,2.7711818200999998e-14,20.7,17.1,-0.38845,-0.12924,-2.5743,-7.7379,-1.6478e-07,-2.3651e-08
15.0,4.8091,15.9132,,2.0,450000000.0,1.4602978000000002e-22,20.5,17.3,-0.4644,-0.13197,-2.1533,-7.5776,-1.1692e-11,-3.054e-12
15.0,6.0355,20.6179,,2.0,500000000.0,1.4838217749000005e-12,20.2,17.4,-0.55614,-0.13494,-1.7981,-7.4104,-1.1037e-06,5.1543e-07
15.0,7.2482,26.0887,,2.0,550000000.0,3.688356941e-21,17.6,17.5,-0.67058,-0.13789,-1.4912,-7.2523,5.003e-11,3.4429e-11
15.0,8.4025,32.7388,,2.0,600000000.0,2.9101052744e-14,15.2,17.6,-0.82146,-0.14044,-1.2173,-7.1204,-4.8838e-08,1.6345e-07
15.0,9.4113,41.6027,,2.0,650000000.0,3.4378458784000005e-22,13.0,17.7,-1.04409,-0.14195,-0.95777,-7.0447,-5.8028e-12,1.761e-11
15.0,9.8417,58.7904,,2.0,700000000.0,4.593144485e-11,10.3,17.8,-1.55857,-0.1392,-0.64159,-7.1843,1.4543e-06,-6.6194e-06
15.0,11.8311,60.0,,2.0,750000000.0,0.047468067169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,13.2686,59.9539,,2.0,800000000.0,0.173004281425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,15.8059,59.9976,,2.0,850000000.0,0.356039075881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,17.1052,59.9928,,2.0,900000000.0,0.5724597124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,18.8126,59.993,,2.0,950000000.0,0.8183945705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,21.1718,59.9831,,2.0,1000000000.0,1.0856714116000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.5001,4.8058,,2.0,200000000.0,29.4909262084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.5003,4.8059,,2.0,250000000.0,5.066031428100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.5001,4.8058,,2.0,300000000.0,0.405691249941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.5001,7.4092,,2.0,350000000.0,0.002512236178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,3.435,11.485,,2.0,400000000.0,8.16217873181e-19,19.6,16.2,-0.3859,-0.13496,-2.5914,-7.4098,-9.0335e-10,-1.3291e-11
16.0,4.6055,15.6406,,2.0,450000000.0,5.178899483809999e-13,19.4,16.4,-0.46131,-0.13733,-2.1677,-7.2819,-5.4091e-08,7.1761e-07
16.0,5.7954,20.3598,,2.0,500000000.0,5.069027165e-11,19.2,16.5,-0.55244,-0.14,-1.8102,-7.1431,5.3861e-06,-4.6562e-06
16.0,6.9725,25.8541,,2.0,550000000.0,3.8222753e-12,17.8,16.6,-0.66629,-0.14265,-1.5008,-7.0101,1.0601e-06,-1.6427e-06
16.0,8.0922,32.5426,,2.0,600000000.0,5.21410256e-13,15.4,16.7,-0.81676,-0.14493,-1.2243,-6.9,3.3916e-07,-6.3748e-07
16.0,9.0641,41.4894,,2.0,650000000.0,5.4645849189e-22,13.1,16.8,-1.03996,-0.14612,-0.96156,-6.8439,-4.0383e-12,2.3025e-11
16.0,9.4083,59.4531,,2.0,700000000.0,2.9413976521e-12,10.3,16.9,-1.57857,-0.14253,-0.63346,-7.0158,-2.8739e-07,1.6908e-06
16.0,11.5152,59.997,,2.0,750000000.0,0.049059329761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,12.9496,59.9699,,2.0,800000000.0,0.171307295941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,15.1249,59.9905,,2.0,850000000.0,0.3491968718440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,17.175,59.998,,2.0,900000000.0,0.566766202036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,18.9433,59.9967,,2.0,950000000.0,0.8082884765000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,20.0213,59.9667,,2.0,1000000000.0,1.0638388721000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
