# units are Tesla, degrees, mm and s
#
# Local coordinate system origin: x0=218.0, y0=24.0, z0=60.0
#
# Scanned matrices:
# 1
#
# Gaussmeter filter = 0
#
# mag ang	probe ang	x glob	y glob	z glob	x local	y local	z local	X Bfield		Y Bfield	Z Bfield	V Bfield	time			range
0	0	218.0	26.0	60.0	0.0	2.0	0.0	0.10048	-0.09169	-0.11479	0.17799	10211	20210930	170102	aaa	
0	0	218.0	26.0	50.0	0.0	2.0	-10.0	0.07066	-0.06329	-0.101	0.13857	10221	20210930	170112	aaa	
0	0	218.0	26.0	40.0	0.0	2.0	-20.0	0.04705	-0.04146	-0.08312	0.10412	10230	20210930	170122	aaa	
0	0	218.0	26.0	30.0	0.0	2.0	-30.0	0.03117	-0.02699	-0.06591	0.07775	10240	20210930	170132	aaa	
0	0	218.0	26.0	20.0	0.0	2.0	-40.0	0.02093	-0.017792	-0.05141	0.05829	10250	20210930	170142	aaa	
0	0	218.0	26.0	10.0	0.0	2.0	-50.0	0.014311	-0.011953	-0.03989	0.04404	10260	20210930	170151	aaa	
0	0	220.0	26.0	10.0	2.0	2.0	-50.0	0.013363	-0.011554	-0.04084	0.0445	10267	20210930	170159	aaa	
0	0	220.0	26.0	20.0	2.0	2.0	-40.0	0.019724	-0.017086	-0.0529	0.05899	10277	20210930	170209	aaa	
0	0	220.0	26.0	30.0	2.0	2.0	-30.0	0.02973	-0.025718	-0.06831	0.07881	10287	20210930	170219	aaa	
0	0	220.0	26.0	40.0	2.0	2.0	-20.0	0.04547	-0.03914	-0.0869	0.10559	10297	20210930	170228	aaa	
0	0	220.0	26.0	50.0	2.0	2.0	-10.0	0.06932	-0.05957	-0.10662	0.14043	10307	20210930	170238	aaa	
0	0	220.0	26.0	60.0	2.0	2.0	0.0	0.0998	-0.08917	-0.12075	0.18025	10317	20210930	170248	aaa	
0	0	220.0	26.0	70.0	2.0	2.0	10.0	0.11705	-0.13295	-0.11594	0.2117	10326	20210930	170258	aaa	
0	0	220.0	26.0	80.0	2.0	2.0	20.0	0.12313	-0.19393	-0.09644	0.24914	10336	20210930	170308	aaa	
0	0	220.0	26.0	90.0	2.0	2.0	30.0	0.16493	-0.24487	-0.06903	0.3032	10346	20210930	170317	aaa	
0	0	220.0	26.0	100.0	2.0	2.0	40.0	0.19244	-0.27319	-0.04615	0.33733	10356	20210930	170327	aaa	
0	0	220.0	26.0	110.0	2.0	2.0	50.0	0.20556	-0.2846	-0.02788	0.3522	10365	20210930	170337	aaa	
0	0	220.0	26.0	120.0	2.0	2.0	60.0	0.20585	-0.2861	-0.010643	0.3526	10375	20210930	170347	aaa	
0	0	220.0	26.0	130.0	2.0	2.0	70.0	0.1994	-0.2811	0.0011513	0.3446	10385	20210930	170357	aaa	
0	0	220.0	26.0	140.0	2.0	2.0	80.0	0.17778	-0.2676	0.026326	0.3223	10395	20210930	170406	aaa	
0	0	220.0	26.0	150.0	2.0	2.0	90.0	0.15389	-0.2487	0.06062	0.2987	10405	20210930	170416	aaa	
0	0	220.0	26.0	160.0	2.0	2.0	100.0	0.12908	-0.2216	0.08444	0.27	10415	20210930	170426	aaa	
0	0	220.0	26.0	170.0	2.0	2.0	110.0	0.10499	-0.17579	0.09852	0.22723	10424	20210930	170436	aaa	
0	0	220.0	26.0	180.0	2.0	2.0	120.0	0.10855	-0.12272	0.10962	0.19714	10434	20210930	170446	aaa	
0	0	220.0	26.0	190.0	2.0	2.0	130.0	0.08743	-0.0817	0.10825	0.16136	10444	20210930	170455	aaa	
0	0	220.0	26.0	200.0	2.0	2.0	140.0	0.05859	-0.05346	0.09366	0.12274	10454	20210930	170505	aaa	
0	0	220.0	26.0	210.0	2.0	2.0	150.0	0.03767	-0.0348	0.07578	0.0915	10464	20210930	170515	aaa	
0	0	220.0	26.0	220.0	2.0	2.0	160.0	0.02431	-0.02286	0.05945	0.06818	10473	20210930	170525	aaa	
0	0	220.0	26.0	230.0	2.0	2.0	170.0	0.015962	-0.015291	0.0461	0.05113	10483	20210930	170534	aaa	
0	0	222.0	26.0	230.0	4.0	2.0	170.0	0.01474	-0.014677	0.04734	0.05171	10491	20210930	170542	aaa	
0	0	222.0	26.0	220.0	4.0	2.0	160.0	0.022742	-0.021762	0.06149	0.06908	10501	20210930	170552	aaa	
0	0	222.0	26.0	210.0	4.0	2.0	150.0	0.03578	-0.03279	0.0791	0.09281	10510	20210930	170602	aaa	
0	0	222.0	26.0	200.0	4.0	2.0	140.0	0.05659	-0.05005	0.09886	0.12443	10520	20210930	170612	aaa	
0	0	222.0	26.0	190.0	4.0	2.0	130.0	0.08584	-0.07796	0.11469	0.1631	10530	20210930	170622	aaa	
0	0	222.0	26.0	180.0	4.0	2.0	120.0	0.10815	-0.13071	0.11108	0.20278	10540	20210930	170631	aaa	
0	0	222.0	26.0	170.0	4.0	2.0	110.0	0.10555	-0.21664	0.09879	0.26045	10550	20210930	170641	aaa	
0	0	222.0	26.0	160.0	4.0	2.0	100.0	0.12914	-0.27558	0.09019	0.31742	10560	20210930	170651	aaa	
0	0	222.0	26.0	150.0	4.0	2.0	90.0	0.15544	-0.3016	0.06426	0.3454	10570	20210930	170701	aaa	
0	0	222.0	26.0	140.0	4.0	2.0	80.0	0.17966	-0.318	0.03026	0.3665	10579	20210930	170711	aaa	
0	0	222.0	26.0	130.0	4.0	2.0	70.0	0.19826	-0.3278	0.0019045	0.3831	10589	20210930	170720	aaa	
0	0	222.0	26.0	120.0	4.0	2.0	60.0	0.20491	-0.3321	-0.010335	0.3903	10599	20210930	170730	aaa	
0	0	222.0	26.0	110.0	4.0	2.0	50.0	0.20501	-0.3314	-0.03059	0.3909	10609	20210930	170740	aaa	
0	0	222.0	26.0	100.0	4.0	2.0	40.0	0.19211	-0.3196	-0.04997	0.3762	10619	20210930	170750	aaa	
0	0	222.0	26.0	90.0	4.0	2.0	30.0	0.16601	-0.2921	-0.07817	0.3449	10628	20210930	170800	aaa	
0	0	222.0	26.0	80.0	4.0	2.0	20.0	0.12542	-0.2395	-0.10261	0.2892	10638	20210930	170810	aaa	
0	0	222.0	26.0	70.0	4.0	2.0	10.0	0.11822	-0.14888	-0.11701	0.22324	10648	20210930	170820	aaa	
0	0	222.0	26.0	60.0	4.0	2.0	0.0	0.09898	-0.08674	-0.1271	0.18296	10658	20210930	170829	aaa	
0	0	222.0	26.0	50.0	4.0	2.0	-10.0	0.06759	-0.05587	-0.11233	0.1425	10668	20210930	170839	aaa	
0	0	222.0	26.0	40.0	4.0	2.0	-20.0	0.04361	-0.03679	-0.09068	0.10714	10678	20210930	170849	aaa	
0	0	222.0	26.0	30.0	4.0	2.0	-30.0	0.02809	-0.02439	-0.07063	0.07984	10688	20210930	170859	aaa	
0	0	222.0	26.0	20.0	4.0	2.0	-40.0	0.018409	-0.016355	-0.05432	0.05964	10697	20210930	170909	aaa	
0	0	222.0	26.0	10.0	4.0	2.0	-50.0	0.012347	-0.01114	-0.04173	0.04492	10707	20210930	170918	aaa	
0	0	224.0	26.0	10.0	6.0	2.0	-50.0	0.011266	-0.010711	-0.04254	0.04529	10715	20210930	170926	aaa	
0	0	224.0	26.0	20.0	6.0	2.0	-40.0	0.016983	-0.015604	-0.05567	0.06025	10725	20210930	170936	aaa	
0	0	224.0	26.0	30.0	6.0	2.0	-30.0	0.026275	-0.023068	-0.07285	0.08081	10734	20210930	170946	aaa	
0	0	224.0	26.0	40.0	6.0	2.0	-20.0	0.04145	-0.03445	-0.09438	0.10868	10744	20210930	170956	aaa	
0	0	224.0	26.0	50.0	6.0	2.0	-10.0	0.06544	-0.05213	-0.11807	0.14471	10754	20210930	171006	aaa	
0	0	224.0	26.0	60.0	6.0	2.0	0.0	0.09791	-0.08403	-0.1339	0.18595	10764	20210930	171015	aaa	
0	0	224.0	26.0	70.0	6.0	2.0	10.0	0.11916	-0.16425	-0.11799	0.23473	10774	20210930	171025	aaa	
0	0	224.0	26.0	80.0	6.0	2.0	20.0	0.12543	-0.2876	-0.10885	0.3321	10784	20210930	171035	aaa	
0	0	224.0	26.0	90.0	6.0	2.0	30.0	0.16596	-0.3413	-0.08719	0.3894	10793	20210930	171045	aaa	
0	0	224.0	26.0	100.0	6.0	2.0	40.0	0.19024	-0.3686	-0.05358	0.4182	10803	20210930	171055	aaa	
0	0	224.0	26.0	110.0	6.0	2.0	50.0	0.20291	-0.3806	-0.03341	0.4326	10813	20210930	171104	aaa	
0	0	224.0	26.0	120.0	6.0	2.0	60.0	0.20207	-0.3806	-0.009781	0.4311	10823	20210930	171114	aaa	
0	0	224.0	26.0	130.0	6.0	2.0	70.0	0.19567	-0.3768	0.0020377	0.4245	10833	20210930	171124	aaa	
0	0	224.0	26.0	140.0	6.0	2.0	80.0	0.18	-0.37	0.03398	0.4129	10843	20210930	171134	aaa	
0	0	224.0	26.0	150.0	6.0	2.0	90.0	0.15552	-0.3557	0.06806	0.3941	10852	20210930	171144	aaa	
0	0	224.0	26.0	160.0	6.0	2.0	100.0	0.1279	-0.3308	0.09624	0.3675	10862	20210930	171154	aaa	
0	0	224.0	26.0	170.0	6.0	2.0	110.0	0.10409	-0.2593	0.09864	0.2963	10872	20210930	171204	aaa	
0	0	224.0	26.0	180.0	6.0	2.0	120.0	0.10791	-0.13835	0.11266	0.20851	10882	20210930	171213	aaa	
0	0	224.0	26.0	190.0	6.0	2.0	130.0	0.08399	-0.07413	0.12136	0.16516	10892	20210930	171223	aaa	
0	0	224.0	26.0	200.0	6.0	2.0	140.0	0.05425	-0.04663	0.10402	0.12624	10902	20210930	171233	aaa	
0	0	224.0	26.0	210.0	6.0	2.0	150.0	0.03367	-0.03077	0.08233	0.09413	10911	20210930	171243	aaa	
0	0	224.0	26.0	220.0	6.0	2.0	160.0	0.02104	-0.02063	0.06344	0.06995	10921	20210930	171253	aaa	
0	0	224.0	26.0	230.0	6.0	2.0	170.0	0.013426	-0.014049	0.04853	0.05228	10931	20210930	171302	aaa	
0	0	226.0	26.0	230.0	8.0	2.0	170.0	0.012025	-0.013405	0.04962	0.05279	10939	20210930	171310	aaa	
0	0	226.0	26.0	220.0	8.0	2.0	160.0	0.019151	-0.019492	0.06528	0.07077	10949	20210930	171320	aaa	
0	0	226.0	26.0	210.0	8.0	2.0	150.0	0.03126	-0.02873	0.08546	0.09542	10959	20210930	171330	aaa	
0	0	226.0	26.0	200.0	8.0	2.0	140.0	0.05145	-0.04318	0.10914	0.12816	10968	20210930	171340	aaa	
0	0	226.0	26.0	190.0	8.0	2.0	130.0	0.08173	-0.06995	0.1284	0.1675	10978	20210930	171350	aaa	
0	0	226.0	26.0	180.0	8.0	2.0	120.0	0.10795	-0.14477	0.11468	0.21393	10988	20210930	171400	aaa	
0	0	226.0	26.0	170.0	8.0	2.0	110.0	0.10117	-0.3043	0.09815	0.3353	10998	20210930	171409	aaa	
0	0	226.0	26.0	160.0	8.0	2.0	100.0	0.12601	-0.3885	0.10288	0.4213	11008	20210930	171419	aaa	
0	0	226.0	26.0	150.0	8.0	2.0	90.0	0.15489	-0.4112	0.07194	0.4452	11017	20210930	171429	aaa	
0	0	226.0	26.0	140.0	8.0	2.0	80.0	0.17963	-0.4238	0.03762	0.4619	11027	20210930	171439	aaa	
0	0	226.0	26.0	130.0	8.0	2.0	70.0	0.19249	-0.4278	0.0014445	0.4691	11037	20210930	171449	aaa	
0	0	226.0	26.0	120.0	8.0	2.0	60.0	0.19843	-0.4313	-0.008941	0.4748	11047	20210930	171458	aaa	
0	0	226.0	26.0	110.0	8.0	2.0	50.0	0.20021	-0.4318	-0.03645	0.4774	11057	20210930	171508	aaa	
0	0	226.0	26.0	100.0	8.0	2.0	40.0	0.18738	-0.4197	-0.05695	0.4632	11067	20210930	171518	aaa	
0	0	226.0	26.0	90.0	8.0	2.0	30.0	0.16533	-0.3927	-0.09643	0.4368	11077	20210930	171528	aaa	
0	0	226.0	26.0	80.0	8.0	2.0	20.0	0.12361	-0.338	-0.11546	0.3779	11086	20210930	171538	aaa	
0	0	226.0	26.0	70.0	8.0	2.0	10.0	0.11999	-0.17869	-0.11875	0.24582	11096	20210930	171548	aaa	
0	0	226.0	26.0	60.0	8.0	2.0	0.0	0.09649	-0.08079	-0.14129	0.18921	11106	20210930	171558	aaa	
0	0	226.0	26.0	50.0	8.0	2.0	-10.0	0.06285	-0.04836	-0.12388	0.14709	11116	20210930	171607	aaa	
0	0	226.0	26.0	40.0	8.0	2.0	-20.0	0.03898	-0.03208	-0.09799	0.11023	11126	20210930	171617	aaa	
0	0	226.0	26.0	30.0	8.0	2.0	-30.0	0.02427	-0.02172	-0.07499	0.08176	11135	20210930	171627	aaa	
0	0	226.0	26.0	20.0	8.0	2.0	-40.0	0.015447	-0.014841	-0.05691	0.0608	11145	20210930	171637	aaa	
0	0	226.0	26.0	10.0	8.0	2.0	-50.0	0.010119	-0.010271	-0.04328	0.04562	11155	20210930	171647	aaa	
0	0	226.0	28.0	10.0	8.0	4.0	-50.0	0.010484	-0.011374	-0.04248	0.04521	11163	20210930	171654	aaa	
0	0	226.0	28.0	20.0	8.0	4.0	-40.0	0.016103	-0.016287	-0.05573	0.06025	11173	20210930	171704	aaa	
0	0	226.0	28.0	30.0	8.0	4.0	-30.0	0.025471	-0.02354	-0.07328	0.08107	11183	20210930	171714	aaa	
0	0	226.0	28.0	40.0	8.0	4.0	-20.0	0.04119	-0.03415	-0.09556	0.10952	11193	20210930	171724	aaa	
0	0	226.0	28.0	50.0	8.0	4.0	-10.0	0.06658	-0.05003	-0.12025	0.14627	11202	20210930	171734	aaa	
0	0	226.0	28.0	60.0	8.0	4.0	0.0	0.10028	-0.07974	-0.13288	0.18459	11212	20210930	171744	aaa	
0	0	226.0	28.0	70.0	8.0	4.0	10.0	0.10756	-0.17182	-0.08677	0.2205	11222	20210930	171753	aaa	
0	0	226.0	28.0	80.0	8.0	4.0	20.0	0.07432	-0.3322	-0.0948	0.3534	11232	20210930	171803	aaa	
0	0	226.0	28.0	90.0	8.0	4.0	30.0	0.11781	-0.3803	-0.09268	0.4088	11242	20210930	171813	aaa	
0	0	226.0	28.0	100.0	8.0	4.0	40.0	0.13847	-0.4109	-0.04907	0.4364	11251	20210930	171823	aaa	
0	0	226.0	28.0	110.0	8.0	4.0	50.0	0.15181	-0.4218	-0.03694	0.4498	11261	20210930	171833	aaa	
0	0	226.0	28.0	120.0	8.0	4.0	60.0	0.1496	-0.4238	-0.005661	0.4495	11271	20210930	171843	aaa	
0	0	226.0	28.0	130.0	8.0	4.0	70.0	0.14324	-0.4205	-0.0007807	0.4442	11281	20210930	171852	aaa	
0	0	226.0	28.0	140.0	8.0	4.0	80.0	0.12818	-0.4138	0.03903	0.435	11291	20210930	171902	aaa	
0	0	226.0	28.0	150.0	8.0	4.0	90.0	0.10041	-0.4032	0.069	0.4212	11301	20210930	171912	aaa	
0	0	226.0	28.0	160.0	8.0	4.0	100.0	0.07033	-0.3807	0.09789	0.3993	11311	20210930	171922	aaa	
0	0	226.0	28.0	170.0	8.0	4.0	110.0	0.0564	-0.3016	0.06992	0.3147	11320	20210930	171932	aaa	
0	0	226.0	28.0	180.0	8.0	4.0	120.0	0.10324	-0.13934	0.09135	0.196	11330	20210930	171942	aaa	
0	0	226.0	28.0	190.0	8.0	4.0	130.0	0.08635	-0.06977	0.12177	0.16478	11340	20210930	171951	aaa	
0	0	226.0	28.0	200.0	8.0	4.0	140.0	0.05493	-0.04492	0.1057	0.12731	11350	20210930	172001	aaa	
0	0	226.0	28.0	210.0	8.0	4.0	150.0	0.03324	-0.03065	0.08312	0.09462	11360	20210930	172011	aaa	
0	0	226.0	28.0	220.0	8.0	4.0	160.0	0.02024	-0.0211	0.06367	0.07006	11369	20210930	172021	aaa	
0	0	226.0	28.0	230.0	8.0	4.0	170.0	0.01262	-0.014677	0.04852	0.05225	11379	20210930	172031	aaa	
0	0	224.0	28.0	230.0	6.0	4.0	170.0	0.014006	-0.015297	0.04736	0.05171	11387	20210930	172039	aaa	
0	0	224.0	28.0	220.0	6.0	4.0	160.0	0.02208	-0.022216	0.06171	0.0692	11397	20210930	172048	aaa	
0	0	224.0	28.0	210.0	6.0	4.0	150.0	0.0356	-0.03262	0.07978	0.09326	11407	20210930	172058	aaa	
0	0	224.0	28.0	200.0	6.0	4.0	140.0	0.05767	-0.04833	0.10026	0.12535	11417	20210930	172108	aaa	
0	0	224.0	28.0	190.0	6.0	4.0	130.0	0.08836	-0.07423	0.11482	0.16279	11427	20210930	172118	aaa	
0	0	224.0	28.0	180.0	6.0	4.0	120.0	0.10212	-0.13447	0.09424	0.19337	11436	20210930	172128	aaa	
0	0	224.0	28.0	170.0	6.0	4.0	110.0	0.06224	-0.25639	0.07705	0.27485	11446	20210930	172137	aaa	
0	0	224.0	28.0	160.0	6.0	4.0	100.0	0.07514	-0.3243	0.09073	0.345	11456	20210930	172147	aaa	
0	0	224.0	28.0	150.0	6.0	4.0	90.0	0.10348	-0.3485	0.06514	0.3694	11466	20210930	172157	aaa	
0	0	224.0	28.0	140.0	6.0	4.0	80.0	0.13095	-0.3614	0.03402	0.3859	11476	20210930	172207	aaa	
0	0	224.0	28.0	130.0	6.0	4.0	70.0	0.14978	-0.3702	0.0004004	0.3993	11485	20210930	172217	aaa	
0	0	224.0	28.0	120.0	6.0	4.0	60.0	0.15666	-0.3738	-0.007558	0.4054	11495	20210930	172227	aaa	
0	0	224.0	28.0	110.0	6.0	4.0	50.0	0.15759	-0.3722	-0.03292	0.4055	11505	20210930	172237	aaa	
0	0	224.0	28.0	100.0	6.0	4.0	40.0	0.14448	-0.3609	-0.04696	0.3915	11515	20210930	172246	aaa	
0	0	224.0	28.0	90.0	6.0	4.0	30.0	0.12081	-0.3315	-0.08153	0.3622	11525	20210930	172256	aaa	
0	0	224.0	28.0	80.0	6.0	4.0	20.0	0.07916	-0.2822	-0.09121	0.307	11535	20210930	172306	aaa	
0	0	224.0	28.0	70.0	6.0	4.0	10.0	0.1057	-0.15933	-0.09383	0.21298	11545	20210930	172316	aaa	
0	0	224.0	28.0	60.0	6.0	4.0	0.0	0.10132	-0.08351	-0.12609	0.18203	11554	20210930	172326	aaa	
0	0	224.0	28.0	50.0	6.0	4.0	-10.0	0.06915	-0.05381	-0.11416	0.14391	11564	20210930	172335	aaa	
0	0	224.0	28.0	40.0	6.0	4.0	-20.0	0.04365	-0.03646	-0.09173	0.10793	11574	20210930	172345	aaa	
0	0	224.0	28.0	30.0	6.0	4.0	-30.0	0.02745	-0.02483	-0.07103	0.0801	11584	20210930	172355	aaa	
0	0	224.0	28.0	20.0	6.0	4.0	-40.0	0.017618	-0.017022	-0.05442	0.05968	11594	20210930	172405	aaa	
0	0	224.0	28.0	10.0	6.0	4.0	-50.0	0.011614	-0.011795	-0.04169	0.04486	11603	20210930	172415	aaa	
0	0	222.0	28.0	10.0	4.0	4.0	-50.0	0.012683	-0.012208	-0.04084	0.04447	11611	20210930	172423	aaa	
0	0	222.0	28.0	20.0	4.0	4.0	-40.0	0.019026	-0.017747	-0.05299	0.05903	11621	20210930	172433	aaa	
0	0	222.0	28.0	30.0	4.0	4.0	-30.0	0.02925	-0.026144	-0.06864	0.07906	11631	20210930	172442	aaa	
0	0	222.0	28.0	40.0	4.0	4.0	-20.0	0.04578	-0.03878	-0.08773	0.10629	11641	20210930	172452	aaa	
0	0	222.0	28.0	50.0	4.0	4.0	-10.0	0.07131	-0.05757	-0.10807	0.1417	11650	20210930	172502	aaa	
0	0	222.0	28.0	60.0	4.0	4.0	0.0	0.10231	-0.08673	-0.12004	0.17999	11660	20210930	172512	aaa	
0	0	222.0	28.0	70.0	4.0	4.0	10.0	0.10431	-0.14533	-0.09999	0.20494	11670	20210930	172522	aaa	
0	0	222.0	28.0	80.0	4.0	4.0	20.0	0.0808	-0.23478	-0.0879	0.26339	11680	20210930	172531	aaa	
0	0	222.0	28.0	90.0	4.0	4.0	30.0	0.12311	-0.2842	-0.07099	0.3177	11690	20210930	172541	aaa	
0	0	222.0	28.0	100.0	4.0	4.0	40.0	0.14935	-0.3131	-0.04441	0.3497	11700	20210930	172551	aaa	
0	0	222.0	28.0	110.0	4.0	4.0	50.0	0.16264	-0.3245	-0.02942	0.3643	11709	20210930	172601	aaa	
0	0	222.0	28.0	120.0	4.0	4.0	60.0	0.16271	-0.3262	-0.008902	0.3647	11719	20210930	172611	aaa	
0	0	222.0	28.0	130.0	4.0	4.0	70.0	0.15567	-0.3221	0.0004384	0.3577	11729	20210930	172621	aaa	
0	0	222.0	28.0	140.0	4.0	4.0	80.0	0.13276	-0.3107	0.02897	0.3391	11739	20210930	172630	aaa	
0	0	222.0	28.0	150.0	4.0	4.0	90.0	0.10551	-0.2951	0.06118	0.3193	11749	20210930	172640	aaa	
0	0	222.0	28.0	160.0	4.0	4.0	100.0	0.07879	-0.2695	0.08427	0.2932	11759	20210930	172650	aaa	
0	0	222.0	28.0	170.0	4.0	4.0	110.0	0.06529	-0.2133	0.08322	0.2381	11768	20210930	172700	aaa	
0	0	222.0	28.0	180.0	4.0	4.0	120.0	0.10207	-0.12818	0.09746	0.19065	11778	20210930	172709	aaa	
0	0	222.0	28.0	190.0	4.0	4.0	130.0	0.09026	-0.07846	0.10823	0.1613	11788	20210930	172719	aaa	
0	0	222.0	28.0	200.0	4.0	4.0	140.0	0.06006	-0.05178	0.09473	0.12354	11798	20210930	172729	aaa	
0	0	222.0	28.0	210.0	4.0	4.0	150.0	0.03774	-0.03462	0.07632	0.0919	11807	20210930	172739	aaa	
0	0	222.0	28.0	220.0	4.0	4.0	160.0	0.02378	-0.0233	0.05964	0.06831	11817	20210930	172749	aaa	
0	0	222.0	28.0	230.0	4.0	4.0	170.0	0.015302	-0.015903	0.04611	0.05112	11827	20210930	172758	aaa	
0	0	220.0	28.0	230.0	2.0	4.0	170.0	0.016501	-0.016494	0.0448	0.05051	11835	20210930	172806	aaa	
0	0	220.0	28.0	220.0	2.0	4.0	160.0	0.025297	-0.024377	0.05748	0.06736	11845	20210930	172816	aaa	
0	0	220.0	28.0	210.0	2.0	4.0	150.0	0.03955	-0.03655	0.07277	0.09053	11854	20210930	172826	aaa	
0	0	220.0	28.0	200.0	2.0	4.0	140.0	0.06201	-0.05515	0.08923	0.12185	11864	20210930	172835	aaa	
0	0	220.0	28.0	190.0	2.0	4.0	130.0	0.09197	-0.0825	0.10206	0.16026	11874	20210930	172845	aaa	
0	0	220.0	28.0	180.0	2.0	4.0	120.0	0.10304	-0.12133	0.10096	0.1885	11884	20210930	172855	aaa	
0	0	220.0	28.0	170.0	2.0	4.0	110.0	0.06573	-0.17307	0.08871	0.20528	11894	20210930	172905	aaa	
0	0	220.0	28.0	160.0	2.0	4.0	100.0	0.08121	-0.2176	0.07829	0.2451	11903	20210930	172915	aaa	
0	0	220.0	28.0	150.0	2.0	4.0	90.0	0.10627	-0.24378	0.05746	0.27208	11913	20210930	172925	aaa	
0	0	220.0	28.0	140.0	2.0	4.0	80.0	0.13325	-0.26219	0.02373	0.29507	11923	20210930	172934	aaa	
0	0	220.0	28.0	130.0	2.0	4.0	70.0	0.16064	-0.27724	-0.0004238	0.32042	11933	20210930	172944	aaa	
0	0	220.0	28.0	120.0	2.0	4.0	60.0	0.16738	-0.2818	-0.009833	0.3279	11943	20210930	172954	aaa	
0	0	220.0	28.0	110.0	2.0	4.0	50.0	0.1667	-0.2798	-0.026181	0.3267	11952	20210930	173004	aaa	
0	0	220.0	28.0	100.0	2.0	4.0	40.0	0.15291	-0.268	-0.04158	0.3114	11962	20210930	173014	aaa	
0	0	220.0	28.0	90.0	2.0	4.0	30.0	0.12477	-0.2389	-0.06051	0.2762	11972	20210930	173024	aaa	
0	0	220.0	28.0	80.0	2.0	4.0	20.0	0.07955	-0.18972	-0.0847	0.22248	11982	20210930	173033	aaa	
0	0	220.0	28.0	70.0	2.0	4.0	10.0	0.1033	-0.13069	-0.10573	0.19731	11991	20210930	173043	aaa	
0	0	220.0	28.0	60.0	2.0	4.0	0.0	0.10338	-0.08966	-0.11464	0.17852	12001	20210930	173053	aaa	
0	0	220.0	28.0	50.0	2.0	4.0	-10.0	0.07308	-0.06132	-0.1021	0.13973	12011	20210930	173103	aaa	
0	0	220.0	28.0	40.0	2.0	4.0	-20.0	0.04761	-0.04107	-0.08372	0.10471	12021	20210930	173112	aaa	
0	0	220.0	28.0	30.0	2.0	4.0	-30.0	0.03085	-0.0274	-0.06618	0.07799	12031	20210930	173122	aaa	
0	0	220.0	28.0	20.0	2.0	4.0	-40.0	0.02032	-0.018449	-0.0515	0.05836	12041	20210930	173132	aaa	
0	0	220.0	28.0	10.0	2.0	4.0	-50.0	0.01368	-0.012604	-0.03991	0.04403	12050	20210930	173142	aaa	
0	0	218.0	28.0	10.0	0.0	4.0	-50.0	0.014608	-0.012985	-0.03893	0.04356	12058	20210930	173150	aaa	
0	0	218.0	28.0	20.0	0.0	4.0	-40.0	0.021486	-0.019128	-0.04992	0.05761	12068	20210930	173159	aaa	
0	0	218.0	28.0	30.0	0.0	4.0	-30.0	0.03226	-0.02865	-0.06361	0.07686	12078	20210930	173209	aaa	
0	0	218.0	28.0	40.0	0.0	4.0	-20.0	0.04913	-0.04335	-0.07962	0.10311	12087	20210930	173219	aaa	
0	0	218.0	28.0	50.0	0.0	4.0	-10.0	0.07448	-0.06508	-0.09613	0.13793	12097	20210930	173229	aaa	
0	0	218.0	28.0	60.0	0.0	4.0	0.0	0.10462	-0.09266	-0.10962	0.17762	12107	20210930	173239	aaa	
0	0	218.0	28.0	70.0	0.0	4.0	10.0	0.10272	-0.11584	-0.11167	0.19089	12117	20210930	173248	aaa	
0	0	218.0	28.0	80.0	0.0	4.0	20.0	0.07512	-0.14594	-0.08124	0.18314	12127	20210930	173258	aaa	
0	0	218.0	28.0	90.0	0.0	4.0	30.0	0.12536	-0.19629	-0.04937	0.23808	12137	20210930	173308	aaa	
0	0	218.0	28.0	100.0	0.0	4.0	40.0	0.15449	-0.22574	-0.03866	0.27626	12146	20210930	173318	aaa	
0	0	218.0	28.0	110.0	0.0	4.0	50.0	0.16883	-0.23773	-0.02292	0.29248	12156	20210930	173328	aaa	
0	0	218.0	28.0	120.0	0.0	4.0	60.0	0.16956	-0.24011	-0.01047	0.29413	12166	20210930	173338	aaa	
0	0	218.0	28.0	130.0	0.0	4.0	70.0	0.16385	-0.23471	-0.00202	0.28626	12176	20210930	173347	aaa	
0	0	218.0	28.0	140.0	0.0	4.0	80.0	0.13156	-0.21529	0.018064	0.25295	12186	20210930	173357	aaa	
0	0	218.0	28.0	150.0	0.0	4.0	90.0	0.10506	-0.19413	0.05406	0.22724	12195	20210930	173407	aaa	
0	0	218.0	28.0	160.0	0.0	4.0	100.0	0.082	-0.16776	0.07233	0.20025	12205	20210930	173417	aaa	
0	0	218.0	28.0	170.0	0.0	4.0	110.0	0.06301	-0.13374	0.09372	0.17505	12215	20210930	173427	aaa	
0	0	218.0	28.0	180.0	0.0	4.0	120.0	0.10504	-0.11465	0.10458	0.18739	12225	20210930	173436	aaa	
0	0	218.0	28.0	190.0	0.0	4.0	130.0	0.09365	-0.08665	0.096	0.15967	12235	20210930	173446	aaa	
0	0	218.0	28.0	200.0	0.0	4.0	140.0	0.06364	-0.05856	0.0837	0.12035	12245	20210930	173456	aaa	
0	0	218.0	28.0	210.0	0.0	4.0	150.0	0.04113	-0.03849	0.06914	0.08919	12255	20210930	173506	aaa	
0	0	218.0	28.0	220.0	0.0	4.0	160.0	0.02667	-0.02542	0.05524	0.06639	12264	20210930	173516	aaa	
0	0	218.0	28.0	230.0	0.0	4.0	170.0	0.0176	-0.017058	0.04341	0.04985	12274	20210930	173526	aaa	
