D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [MeV/c],"f(x',y') [mrad^2]",studied variable,Astra key,xAngle xOffset slope[mm],xAngle yOffset slope [mm],yAngle xOffset slope [mm],yAngle yOffset slope [mm]
25.0,15.646,58.215,,3.0,950,7.474758509e-25,sourceOffsetY,y_off,0.001,-7.026,0.0,-7.024
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1OffsetX,Q_xoff(1),0.792,0.0,0.792,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1OffsetY,Q_yoff(1),0.001,-4.844,0.0,-4.847
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1OffsetZ,Q_pos(1),-0.005,0.0,0.0,0.066
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1RotY,Q_yrot(1),0.001,-0.002,0.0,-0.002
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1RotZ,Q_zrot(1),0.0,-0.012,-0.002,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2OffsetX,Q_xoff(2),-1.627,0.0,-1.627,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2OffsetY,Q_yoff(2),0.001,16.075,0.0,16.08
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2RotX,Q_xrot(2),-0.005,0.0,-0.005,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2RotY,Q_yrot(2),0.0,0.021,0.0,0.021
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2RotZ,Q_zrot(2),0.001,0.061,0.011,0.0
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3OffsetX,Q_xoff(3),3.02,0.0,3.02,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3OffsetY,Q_yoff(3),0.001,-3.203,0.0,-3.206
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3RotX,Q_xrot(3),0.002,0.0,0.001,0.0
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3RotY,Q_yrot(3),0.001,0.005,0.0,0.005
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.007,0.001
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q1Gradient,Q_grad(1),-0.004,0.0,0.0,0.03
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q2Gradient,Q_grad(2),-0.032,0.0,0.0,0.531
25.0,15.646,58.215,,3.0,950,7.474758509e-25,Q3Gradient,Q_grad(3),-0.392,0.0,0.0,0.075
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,sourceOffsetX,x_off,-0.996,0.0,-0.996,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,sourceOffsetY,y_off,0.001,-6.988,0.0,-6.987
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1OffsetX,Q_xoff(1),0.634,0.0,0.634,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1OffsetY,Q_yoff(1),0.001,-4.573,0.0,-4.577
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1OffsetZ,Q_pos(1),-0.004,0.0,0.0,0.061
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1RotY,Q_yrot(1),0.001,-0.002,0.0,-0.002
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1RotZ,Q_zrot(1),0.0,-0.012,-0.001,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2OffsetX,Q_xoff(2),-1.34,0.0,-1.34,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2OffsetY,Q_yoff(2),0.001,15.422,0.0,15.428
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2RotX,Q_xrot(2),-0.004,0.0,-0.004,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2RotY,Q_yrot(2),0.0,0.02,0.0,0.02
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2RotZ,Q_zrot(2),0.001,0.06,0.009,0.0
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3OffsetX,Q_xoff(3),2.703,0.0,2.704,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3OffsetY,Q_yoff(3),0.001,-2.858,0.0,-2.861
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3RotX,Q_xrot(3),0.001,0.0,0.001,0.0
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3RotY,Q_yrot(3),0.001,0.004,0.0,0.004
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.006,0.001
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q1Gradient,Q_grad(1),-0.003,0.0,0.0,0.029
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q2Gradient,Q_grad(2),-0.027,0.0,0.0,0.518
25.0,16.62,67.899,,3.0,1000,1.9584959725e-24,Q3Gradient,Q_grad(3),-0.392,0.0,0.0,0.063
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,sourceOffsetX,x_off,-2.637,0.0,-2.639,0.001
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,sourceOffsetY,y_off,0.001,-6.264,0.0,-6.259
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1OffsetX,Q_xoff(1),3.339,0.0,3.339,0.002
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1OffsetY,Q_yoff(1),0.001,-8.515,0.0,-8.518
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1OffsetZ,Q_pos(1),-0.012,0.0,0.0,0.144
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1RotY,Q_yrot(1),0.001,-0.007,0.0,-0.007
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1RotZ,Q_zrot(1),0.0,-0.017,-0.007,0.001
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2OffsetX,Q_xoff(2),-5.267,0.0,-5.266,0.002
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2OffsetY,Q_yoff(2),0.001,22.197,0.0,22.198
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2RotX,Q_xrot(2),-0.02,0.0,-0.02,0.001
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2RotY,Q_yrot(2),0.0,0.05,0.0,0.05
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2RotZ,Q_zrot(2),0.001,0.051,0.022,0.0
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3OffsetX,Q_xoff(3),5.567,0.0,5.567,0.001
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3OffsetY,Q_yoff(3),0.001,-6.415,0.0,-6.417
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3RotX,Q_xrot(3),0.008,0.0,0.008,0.0
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3RotY,Q_yrot(3),0.001,0.016,0.0,0.016
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3RotZ,Q_zrot(3),0.0,-0.032,-0.013,0.001
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q1Gradient,Q_grad(1),-0.015,0.0,0.0,0.044
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q2Gradient,Q_grad(2),-0.065,0.0,0.0,0.48
20.0,2.927,10.309,,2.0,400,6.505984969999999e-27,Q3Gradient,Q_grad(3),-0.252,0.0,0.0,0.142
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,sourceOffsetX,x_off,-2.204,0.0,-2.205,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,sourceOffsetY,y_off,0.001,-6.239,0.0,-6.235
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1OffsetX,Q_xoff(1),2.492,0.0,2.491,0.002
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1OffsetY,Q_yoff(1),0.001,-7.511,0.0,-7.514
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1OffsetZ,Q_pos(1),-0.01,0.0,0.0,0.121
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1RotY,Q_yrot(1),0.001,-0.006,0.0,-0.006
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1RotZ,Q_zrot(1),0.0,-0.015,-0.005,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2OffsetX,Q_xoff(2),-4.096,0.0,-4.095,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2OffsetY,Q_yoff(2),0.001,20.209,0.0,20.21
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2RotX,Q_xrot(2),-0.016,0.0,-0.016,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2RotY,Q_yrot(2),0.0,0.043,0.0,0.043
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2RotZ,Q_zrot(2),0.001,0.049,0.018,0.0
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3OffsetX,Q_xoff(3),4.811,0.0,4.811,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3OffsetY,Q_yoff(3),0.001,-5.456,0.0,-5.458
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3RotX,Q_xrot(3),0.006,0.0,0.006,0.0
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3RotY,Q_yrot(3),0.001,0.013,0.0,0.013
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3RotZ,Q_zrot(3),0.0,-0.032,-0.011,0.001
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q1Gradient,Q_grad(1),-0.011,0.0,0.0,0.039
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q2Gradient,Q_grad(2),-0.052,0.0,0.0,0.449
20.0,3.946,14.495,,2.0,450,1.84050085441e-27,Q3Gradient,Q_grad(3),-0.253,0.0,0.0,0.116
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,sourceOffsetX,x_off,-1.84,0.0,-1.841,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,sourceOffsetY,y_off,0.001,-6.193,0.0,-6.19
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1OffsetX,Q_xoff(1),1.878,0.0,1.878,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1OffsetY,Q_yoff(1),0.001,-6.689,0.0,-6.692
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1OffsetZ,Q_pos(1),-0.009,0.0,0.0,0.104
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1RotY,Q_yrot(1),0.001,-0.005,0.0,-0.005
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1RotZ,Q_zrot(1),0.0,-0.014,-0.004,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2OffsetX,Q_xoff(2),-3.214,0.0,-3.213,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2OffsetY,Q_yoff(2),0.001,18.562,0.0,18.564
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2RotX,Q_xrot(2),-0.013,0.0,-0.013,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2RotY,Q_yrot(2),0.0,0.038,0.0,0.038
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2RotZ,Q_zrot(2),0.001,0.047,0.014,0.0
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3OffsetX,Q_xoff(3),4.178,0.0,4.178,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3OffsetY,Q_yoff(3),0.001,-4.678,0.0,-4.679
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3RotX,Q_xrot(3),0.004,0.0,0.004,0.0
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3RotY,Q_yrot(3),0.001,0.011,0.0,0.011
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3RotZ,Q_zrot(3),0.0,-0.032,-0.009,0.001
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q1Gradient,Q_grad(1),-0.008,0.0,0.0,0.035
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q2Gradient,Q_grad(2),-0.043,0.0,0.0,0.424
20.0,4.993,19.27,,2.0,500,6.786858812500002e-22,Q3Gradient,Q_grad(3),-0.254,0.0,0.0,0.095
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,sourceOffsetX,x_off,-1.524,0.0,-1.524,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,sourceOffsetY,y_off,0.001,-6.143,0.0,-6.14
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1OffsetX,Q_xoff(1),1.418,0.0,1.418,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1OffsetY,Q_yoff(1),0.001,-6.016,0.0,-6.019
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1OffsetZ,Q_pos(1),-0.007,0.0,0.0,0.09
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1RotZ,Q_zrot(1),0.0,-0.012,-0.003,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2OffsetX,Q_xoff(2),-2.523,0.0,-2.522,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2OffsetY,Q_yoff(2),0.001,17.184,0.0,17.186
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2RotX,Q_xrot(2),-0.01,0.0,-0.01,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2RotY,Q_yrot(2),0.0,0.034,0.0,0.034
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2RotZ,Q_zrot(2),0.001,0.045,0.012,0.0
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3OffsetX,Q_xoff(3),3.631,0.0,3.631,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3OffsetY,Q_yoff(3),0.001,-4.022,0.0,-4.024
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3RotX,Q_xrot(3),0.003,0.0,0.003,0.0
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3RotY,Q_yrot(3),0.001,0.009,0.0,0.009
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3RotZ,Q_zrot(3),0.0,-0.032,-0.007,0.001
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q1Gradient,Q_grad(1),-0.006,0.0,0.0,0.031
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q2Gradient,Q_grad(2),-0.035,0.0,0.0,0.403
20.0,6.031,24.856,,2.0,550,1.7121285409000002e-24,Q3Gradient,Q_grad(3),-0.255,0.0,0.0,0.078
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,sourceOffsetX,x_off,-1.239,0.0,-1.24,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,sourceOffsetY,y_off,0.001,-6.106,0.0,-6.104
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1OffsetX,Q_xoff(1),1.059,0.0,1.06,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1OffsetY,Q_yoff(1),0.001,-5.47,0.0,-5.473
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1OffsetZ,Q_pos(1),-0.006,0.0,0.0,0.08
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1RotZ,Q_zrot(1),0.0,-0.011,-0.002,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2OffsetX,Q_xoff(2),-1.957,0.0,-1.957,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2OffsetY,Q_yoff(2),0.001,16.026,0.0,16.029
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2RotX,Q_xrot(2),-0.008,0.0,-0.008,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2RotY,Q_yrot(2),0.0,0.031,0.0,0.031
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2RotZ,Q_zrot(2),0.001,0.044,0.009,0.0
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3OffsetX,Q_xoff(3),3.139,0.0,3.139,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3OffsetY,Q_yoff(3),0.001,-3.447,0.0,-3.449
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3RotY,Q_yrot(3),0.001,0.007,0.0,0.007
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3RotZ,Q_zrot(3),0.0,-0.031,-0.006,0.001
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q1Gradient,Q_grad(1),-0.005,0.0,0.0,0.028
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q2Gradient,Q_grad(2),-0.028,0.0,0.0,0.384
20.0,7.011,31.707,,2.0,600,1.4263534979999998e-25,Q3Gradient,Q_grad(3),-0.255,0.0,0.0,0.063
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,sourceOffsetX,x_off,-0.965,0.0,-0.966,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,sourceOffsetY,y_off,0.001,-6.118,0.0,-6.116
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1OffsetX,Q_xoff(1),0.763,0.0,0.764,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1OffsetY,Q_yoff(1),0.001,-5.05,0.0,-5.053
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1OffsetZ,Q_pos(1),-0.004,0.0,0.0,0.072
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1RotZ,Q_zrot(1),0.0,-0.01,-0.001,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2OffsetX,Q_xoff(2),-1.46,0.0,-1.46,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2OffsetY,Q_yoff(2),0.001,15.073,0.0,15.076
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2RotX,Q_xrot(2),-0.006,0.0,-0.006,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2RotY,Q_yrot(2),0.0,0.029,0.0,0.029
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2RotZ,Q_zrot(2),0.001,0.043,0.007,0.0
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3OffsetX,Q_xoff(3),2.664,0.0,2.664,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3OffsetY,Q_yoff(3),0.001,-2.903,0.0,-2.905
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3RotX,Q_xrot(3),0.001,0.0,0.001,0.0
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.006
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3RotZ,Q_zrot(3),0.0,-0.031,-0.005,0.001
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q1Gradient,Q_grad(1),-0.003,0.0,0.0,0.026
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q2Gradient,Q_grad(2),-0.022,0.0,0.0,0.368
20.0,7.831,41.023,,2.0,650,3.8879455400000006e-26,Q3Gradient,Q_grad(3),-0.255,0.0,0.0,0.049
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,sourceOffsetX,x_off,-2.233,0.0,-2.234,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,sourceOffsetY,y_off,0.001,-8.578,0.0,-8.574
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1OffsetX,Q_xoff(1),1.642,0.0,1.642,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1OffsetY,Q_yoff(1),0.001,-6.563,0.0,-6.567
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1OffsetZ,Q_pos(1),-0.01,0.0,0.0,0.091
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1RotZ,Q_zrot(1),0.0,-0.014,-0.003,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2OffsetX,Q_xoff(2),-3.318,0.0,-3.318,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2OffsetY,Q_yoff(2),0.001,21.47,0.0,21.473
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2RotX,Q_xrot(2),-0.014,0.0,-0.014,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2RotY,Q_yrot(2),0.0,0.032,0.0,0.033
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2RotZ,Q_zrot(2),0.001,0.065,0.017,0.0
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3OffsetX,Q_xoff(3),4.912,0.0,4.912,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3OffsetY,Q_yoff(3),0.001,-5.327,0.0,-5.329
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3RotX,Q_xrot(3),0.004,0.0,0.004,0.0
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3RotY,Q_yrot(3),0.001,0.008,0.0,0.008
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3RotZ,Q_zrot(3),0.0,-0.049,-0.013,0.001
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q1Gradient,Q_grad(1),-0.007,0.0,0.0,0.034
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q2Gradient,Q_grad(2),-0.053,0.0,0.0,0.572
20.0,10.883,29.793,,3.0,700,2.8619116807840006e-24,Q3Gradient,Q_grad(3),-0.405,0.0,0.0,0.125
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,sourceOffsetX,x_off,-1.973,0.0,-1.973,0.001
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,sourceOffsetY,y_off,0.001,-8.392,0.0,-8.389
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1OffsetX,Q_xoff(1),1.356,0.0,1.356,0.001
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1OffsetY,Q_yoff(1),0.001,-5.985,0.0,-5.989
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1OffsetZ,Q_pos(1),-0.008,0.0,0.0,0.082
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q1RotZ,Q_zrot(1),0.0,-0.012,-0.003,0.001
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q2OffsetX,Q_xoff(2),-2.851,0.0,-2.851,0.001
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q2OffsetY,Q_yoff(2),0.001,20.201,0.0,20.204
20.0,12.232,34.466,,3.0,750,4.602886984000001e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
